temperature,303.0
material,PCN-777
adsorbate,octamethylcyclotetrasiloxane
pressure_mode,absolute
pressure_unit,Pa
adsorbent_basis,mass
adsorbent_unit,g
loading_basis,mass
loading_unit,g
data:[pressure,loading,[otherdata],branch data]
pressure,loading,branch
0.0,0.048524186,ads
1.148525157856342,0.110114673,ads
2.10562945606996,0.1245295969999999,ads
3.0627337542835784,0.139681418,ads
4.019838052497197,0.15583865,ads
4.976942350710815,0.1755128,ads
5.934046648924434,0.210035936,ads
6.891150947138051,0.526883631,ads
7.84825524535165,1.852640717,ads
8.805359543565288,1.856688605,ads
9.571042982136182,1.860336752,ads
8.805359543565288,1.857062101,des
7.84825524535165,1.853254462,des
7.082571806780775,1.845879431,des
5.934046648924434,0.468111524,des
4.976942350710815,0.1978417989999999,des
4.019838052497197,0.1633590409999999,des
3.0627337542835784,0.146139869,des
2.10562945606996,0.129092304,des
1.148525157856342,0.11477025,des
0.0,0.052105709,des
