material,MIL-101(Cr)
temperature,303.0
adsorbate,octamethylcyclotetrasiloxane
pressure_mode,absolute
pressure_unit,Pa
adsorbent_basis,mass
adsorbent_unit,g
loading_basis,mass
loading_unit,g
data:[pressure,loading,[otherdata],branch data]
pressure,loading,branch
0.003419788071302271,0.0,ads
1.206053216977398,1.1057055880456024,ads
2.0739852861386825,1.1265475388961037,ads
2.9857522959985285,1.142616393276241,ads
3.9676552158557428,1.159058763550277,ads
5.988446447671692,1.1812543407208445,ads
9.677157402320901,1.2104741409576987,ads
19.28577729211501,1.2619880604729896,ads
57.46819371528875,1.3835329646953718,ads
95.81935756080833,1.5282753891970704,ads
153.21019064070114,2.437042509413131,ads
143.75938942551014,2.397070998113537,des
134.23187658547437,2.3407515281402627,des
124.56628320429732,2.2286908592458747,des
114.97740018589735,2.058245466620483,des
105.33591454172054,1.87622993237179,des
95.85223373783869,1.7266005274068021,des
86.37293558922141,1.6131992137873976,des
76.72925563768155,1.5398455308203713,des
67.2170794605007,1.4869750346225032,des
57.56901403208119,1.4448780821699558,des
48.01519261115832,1.4104213884760013,des
38.47452055540787,1.3791310238288976,des
28.979874018548646,1.3478725230969124,des
19.27481855661691,1.3132140246072024,des
9.664006917993737,1.2664537291697022,des
5.951186740077753,1.238740384030986,des
2.111244995908907,1.1933862313662476,des
1.1907109833243255,1.1744307423053064,des
0.003362825449334667,0.6602209113433762,des

