temperature,303.0
material,blank
adsorbate,water
pressure_mode,absolute
pressure_unit,Pa
adsorbent_basis,mass
adsorbent_unit,g
loading_basis,mass
loading_unit,mg
data:[pressure,loading,[otherdata],branch data]
pressure,loading,branch
0.0015094372211297397,0.0,ads
1.9139877085002088,0.6735399999999974,ads
3.3517741450862597,0.5696799999999982,ads
4.403812981395488,0.5215999999999994,ads
5.482152771646628,0.47879999999999967,ads
6.499123614972113,0.4415599999999973,ads
7.419657554803978,0.40815999999999875,ads
8.68210408064126,0.37911999999999857,ads
9.699074876235837,0.35445999999999955,ads
10.733579635595119,0.3324999999999978,ads
11.873288250806327,0.3142599999999991,ads
13.012996847385942,0.2969799999999978,ads
17.26498644780815,0.24357999999999969,ads
21.613412662537552,0.20661999999999914,ads
25.874168740496003,0.18061999999999756,ads
29.924516882736352,0.1596599999999988,ads
34.16773851192874,0.14355999999999902,ads
38.49862976715129,0.12959999999999816,ads
42.80321982583426,0.11825999999999937,ads
63.95795343274238,0.08375999999999806,ads
85.01624521641183,0.06325999999999787,ads
106.33754198006953,0.05065999999999882,ads
127.56239805078906,0.04155999999999871,ads
148.62067824457299,0.03495999999999988,ads
169.74032457730593,0.0299599999999991,ads
191.0791431560449,0.025659999999998462,ads
212.2163197299921,0.02207999999999899,ads
190.92133760200898,0.025059999999998084,des
169.80169340925923,0.02885999999999811,des
148.5680763825802,0.033939999999999415,des
127.38705848589909,0.04065999999999903,des
106.34630895979276,0.04925999999999853,des
85.11268201249112,0.06185999999999936,des
63.87905058189175,0.0819599999999987,des
42.63664709881805,0.11849999999999916,des
38.4197268922637,0.13013999999999903,des
34.08006864586999,0.1440399999999986,des
29.87191496023902,0.16055999999999848,des
25.514722249593483,0.1816799999999983,des
21.41177193660845,0.20699999999999896,des
20.649043968288673,0.21381999999999834,des
12.932234000000001,0.2892,des
11.820686315166286,0.3114599999999985,des
10.733579635572857,0.3305000000000007,des
9.777977782159724,0.3515599999999992,des
8.74347300839168,0.3754599999999986,des
7.621298320908826,0.4041800000000002,des
6.446521675171282,0.4341399999999993,des
5.403249860744977,0.47479999999999833,des
4.430113952037935,0.5181399999999972,des
3.2202692892583156,0.5700399999999988,des
2.352337235226874,0.6289999999999978,des
0.008044637802900814,0.15781999999999918,des
